5.500000000000000444e-01,5.140834826776070204e-02,4.427233349363432491e-02,-7.166433644604008890e-02
5.666666666666666519e-01,4.526249380576673892e-02,4.160723555471334406e-02,-7.295820046721791796e-02
5.833333333333333703e-01,6.461109766581717151e-02,3.520857769793976633e-02,-7.974442141078232071e-02
5.999999999999999778e-01,4.456555493038998755e-02,4.692818300758037214e-02,-8.418250883826898512e-02
6.166666666666666963e-01,5.749390602506275483e-02,5.095049615616868699e-02,-6.590532192348842744e-02
6.333333333333333037e-01,5.428217262670681498e-02,3.779558639699703848e-02,-7.935962249838743321e-02
6.500000000000000222e-01,6.049830610781953277e-02,3.030639831901263404e-02,-9.435681234702870956e-02
6.666666666666666297e-01,5.272572548338785164e-02,5.025727627239683082e-02,-7.488223213981005932e-02
6.833333333333333481e-01,5.228450567403338661e-02,6.226374057854008881e-02,-6.499513148748958802e-02
6.999999999999999556e-01,6.311314895717677620e-02,3.395653285877728994e-02,-6.457112978365549261e-02
7.166666666666666741e-01,5.252276209559638559e-02,3.450623531376302566e-02,-4.966382218621597650e-02
7.333333333333332815e-01,6.151254455371160668e-02,3.119951540199146153e-02,-7.116493018462202724e-02
7.500000000000000000e-01,3.376116743761015115e-02,2.760759568226220026e-02,-7.050980972085565956e-02
7.666666666666666075e-01,5.365379750819856269e-02,3.468733724131547319e-02,-5.804439097845192491e-02
7.833333333333333259e-01,4.835928613162478185e-02,2.609502312721277001e-02,-5.752150636156871250e-02
8.000000000000000444e-01,5.687780146059896735e-02,3.331762078304460056e-02,-5.705673321883673182e-02
8.166666666666666519e-01,3.623334878786541730e-02,3.841874598691058518e-02,-4.997010743376245623e-02
8.333333333333333703e-01,4.258678660820143513e-02,3.240935011327198551e-02,-5.540857667604434655e-02
8.499999999999999778e-01,4.889527918131585105e-02,2.659519165018158632e-02,-5.500154167832978225e-02
8.666666666666666963e-01,3.964622062111114453e-02,1.244987682337348953e-02,-5.644894488258594273e-02
8.833333333333333037e-01,2.939169406476350652e-02,2.495574510589839215e-02,-7.407616222856650001e-02
9.000000000000000222e-01,4.835133309441809468e-02,2.854224497210591793e-02,-4.749520505705390888e-02
9.166666666666666297e-01,3.610624794892580702e-02,2.534317552766176401e-02,-3.504583798038961306e-02
9.333333333333333481e-01,4.487938263719645771e-02,2.459451454644500518e-02,-5.446761303341714905e-02
9.499999999999999556e-01,5.340987408508750950e-02,3.053163570777814306e-02,-5.455821085347162952e-02
9.666666666666666741e-01,7.080467789360271602e-02,3.086234023196685744e-02,-5.082392047399918872e-02
9.833333333333332815e-01,3.687846100555483564e-02,4.040661577177971642e-02,-5.492333984638209099e-02
1.000000000000000000e+00,6.376742147704128616e-02,2.437399537411064077e-02,-2.880036118371761752e-02
1.016666666666666607e+00,3.785651637874642983e-02,2.970679454431819286e-02,-5.544287323642830417e-02
1.033333333333333215e+00,6.483808309840990991e-02,2.920491052123976028e-02,-3.422615860790258896e-02
1.050000000000000044e+00,6.262395961015486401e-02,9.424607778268210070e-03,-4.603747337228702302e-02
1.066666666666666652e+00,2.975315554347595162e-02,1.194487629747054136e-02,-6.974118309862005483e-02
1.083333333333333259e+00,3.711265512384762100e-02,1.713565088137043724e-02,-4.929154655393812312e-02
1.100000000000000089e+00,3.694547950231538702e-02,2.992427590791036512e-02,-4.830090634554309870e-02
1.116666666666666696e+00,3.772218146574577574e-02,2.650426195821110539e-02,-3.407721468811861221e-02
1.133333333333333304e+00,5.806302857227324532e-02,2.249303269607052028e-02,-5.430541686144144120e-02
1.149999999999999911e+00,4.704259658243713227e-02,1.898281895248602261e-02,-4.352491224089936189e-02
1.166666666666666741e+00,4.333564378567751618e-02,1.002027790718024863e-03,-5.014776979709650861e-02
1.183333333333333348e+00,5.498863874055728851e-02,2.212768994514080489e-02,-2.455638844064533810e-02
1.199999999999999956e+00,5.318864241381637825e-02,1.153335039598100617e-02,-4.637445927441875837e-02
1.216666666666666563e+00,5.969251852546737097e-02,1.938769470546909332e-02,-3.669109211242879698e-02
1.233333333333333393e+00,4.619320829829348662e-02,2.258581764599221220e-02,-1.048558488000549821e-02
1.250000000000000000e+00,6.519298616526335299e-02,1.683293879186192540e-02,-2.479204255901232626e-02
1.266666666666666607e+00,5.541493882598561710e-02,1.628469655189017373e-02,-3.451480890239340404e-02
1.283333333333333215e+00,7.412939145304750510e-02,1.348878618107570565e-02,-3.421572896297403465e-02
1.300000000000000044e+00,4.323940544705787842e-02,1.532232915685006330e-02,-2.454113304659839845e-02
1.316666666666666652e+00,7.275141255036153554e-02,1.647982814978640742e-02,-1.962875053338179396e-02
1.333333333333333259e+00,4.076044162020816403e-02,1.024196077934638564e-02,-2.108138512651815816e-02
1.350000000000000089e+00,5.630537579864124814e-02,5.437014293797649833e-04,-1.999528277605133741e-02
1.366666666666666696e+00,6.456110027851760802e-02,9.541893441624756805e-03,-3.109654607383356695e-02
1.383333333333333304e+00,5.337408137767225835e-02,-1.176719860220311331e-04,-2.231541044714267438e-02
1.399999999999999911e+00,5.201398994771592316e-02,3.237708936300592866e-02,-2.854356107110223029e-02
1.416666666666666741e+00,5.651648436104429740e-02,3.602455004532868071e-04,-3.607078160824906884e-03
1.433333333333333348e+00,6.733714618841543653e-02,8.087014708580789538e-03,-1.754341312103727818e-02
1.449999999999999956e+00,4.447193475225899584e-02,4.433979592614656351e-03,-2.243830729168105192e-02
1.466666666666666563e+00,6.090551742814015457e-02,4.747215870479940675e-03,-1.423768538669152248e-02
1.483333333333333393e+00,4.561049492742543648e-02,-2.104212638504322601e-03,-1.790817993110776704e-02
1.500000000000000000e+00,4.969028702208062864e-02,-2.223453068691918708e-03,-2.215436541851459849e-03
1.516666666666666607e+00,4.204503750008332236e-02,1.031970659661782599e-02,-1.524657174909986937e-02
1.533333333333333215e+00,5.886896675492212655e-02,-5.182078695185185144e-04,-1.463335703760710108e-02
1.550000000000000044e+00,4.228772880445970384e-02,1.025890736171855035e-03,1.274806781424573342e-03
1.566666666666666652e+00,4.702276048509192868e-02,-1.365306414201879377e-02,-2.023684776069136458e-03
1.583333333333333259e+00,5.149162005102512346e-02,-1.772855036575025911e-02,1.190897372264579195e-02
1.600000000000000089e+00,5.770790557282081540e-02,-1.305626393883394312e-02,-7.425128264739441764e-03
1.616666666666666696e+00,3.949117249851163275e-02,6.411507526262264986e-03,6.084736720076013884e-03
1.633333333333333304e+00,4.560838542396524614e-02,1.655323037740146982e-02,7.963665509660766695e-03
1.649999999999999911e+00,3.424312334934068863e-02,6.236979558303515532e-03,1.706435181759516709e-02
1.666666666666666741e+00,5.657100340305565994e-02,6.857188470361899775e-03,1.209045514012315609e-02
1.683333333333333348e+00,4.641420633957708819e-02,-2.893153308940336725e-03,1.572243657786389498e-02
1.699999999999999956e+00,3.210994646889109294e-02,8.188615272332531309e-03,1.361404941356706214e-02
1.716666666666666563e+00,4.870585953356669495e-02,-7.664095471259497680e-03,4.636301034440343596e-03
1.733333333333333393e+00,6.515179695023506912e-02,-6.948839537390327607e-03,4.771470022116853366e-03
1.750000000000000000e+00,5.170431737582301818e-02,-3.673941583497646046e-03,2.060423775533711671e-02
1.766666666666666607e+00,5.055788551152991250e-02,-1.431971444790866577e-02,1.236793927670693828e-02
1.783333333333333215e+00,4.530198499952887287e-02,-8.113986294509389213e-04,1.054857127426499924e-02
1.800000000000000044e+00,4.037060277719169143e-02,-4.601585777819339369e-03,1.330195449859172992e-02
1.816666666666666652e+00,3.646739141587007627e-02,-2.203140150827500449e-02,2.754612259159858537e-02
1.833333333333333259e+00,4.596959737905779997e-02,-9.952871002638252751e-03,8.062018585981054267e-03
1.849999999999999867e+00,5.040229183679498237e-02,-4.901100334167005079e-03,2.912467751584405656e-02
1.866666666666666696e+00,6.182147002237012301e-02,-6.052778538297391014e-04,2.116588266425644543e-02
1.883333333333333304e+00,5.194512817202389526e-02,-1.927645074666895636e-02,1.812865600712599418e-02
1.899999999999999911e+00,4.088903867127485769e-02,-1.451039203993339036e-02,2.690917976413793183e-02
1.916666666666666741e+00,4.931444842773544113e-02,-2.504889872208077017e-02,9.994820275246226599e-03
1.933333333333333348e+00,7.389918678283446951e-02,-1.611686984392139005e-02,2.053157819976994536e-02
1.949999999999999956e+00,5.736471273826040940e-02,-1.575350947254760756e-02,4.207169936728048787e-02
1.966666666666666563e+00,4.495032188234725223e-02,-3.127173211487380144e-02,2.726734290100599201e-02
1.983333333333333393e+00,4.019044341404973131e-02,-2.842900966802064736e-02,2.489366010035662033e-02
2.000000000000000000e+00,6.752425851835909543e-02,-2.105776970531295089e-02,2.985363156062271692e-02
2.016666666666666607e+00,5.969573343122641651e-02,-3.141638292499716184e-02,3.590034098935814683e-02
2.033333333333333215e+00,3.971707801819319289e-02,-2.846548966206705750e-02,3.892627925967164643e-02
2.049999999999999822e+00,5.635291093401988832e-02,-2.606810139749947408e-02,4.148348782880151991e-02
2.066666666666666430e+00,5.218665848271705071e-02,-2.761628726318604912e-02,4.223592266938323847e-02
2.083333333333333481e+00,7.262920631866398580e-02,-3.235141715045168620e-02,4.963780105513845159e-02
2.100000000000000089e+00,4.127837551958721957e-02,-1.178547464874204857e-02,5.981336317126062507e-02
2.116666666666666696e+00,3.514364273598487298e-02,-1.698571792264841340e-02,4.133892702657142315e-02
2.133333333333333304e+00,3.860146221352718510e-02,-2.372289118019908077e-02,5.293395023523383980e-02
2.149999999999999911e+00,6.658967037274722556e-02,-5.079608404734590327e-02,4.399201845829802532e-02
2.166666666666666519e+00,4.064521871887410986e-02,-2.102579657511847305e-02,4.080357907700223052e-02
2.183333333333333126e+00,4.635010819774197655e-02,-1.243732450632450970e-02,5.170311175531542430e-02
2.200000000000000178e+00,4.418703269065418771e-02,-4.451408739845023887e-02,3.632025829732404149e-02
2.216666666666666785e+00,4.477258706316165210e-02,-1.462015775538057748e-02,4.927288819833477995e-02
2.233333333333333393e+00,5.308615101479780690e-02,-1.366757718354655315e-02,4.282923977027211504e-02
2.250000000000000000e+00,5.194515089721106482e-02,-2.642189115354670603e-02,5.024628684585161209e-02
2.266666666666666607e+00,5.229238320638184001e-02,-3.808477043435696402e-02,7.931627544394959095e-02
2.283333333333333215e+00,5.142776410023230937e-02,-1.518569579074382017e-02,4.883477226451655995e-02
2.299999999999999822e+00,6.217281102360057432e-02,-3.887603166282670858e-02,4.923069696784983240e-02
2.316666666666666430e+00,3.920132200165259845e-02,-4.519032611076786998e-02,5.600534456711648429e-02
2.333333333333333481e+00,4.521817145257283482e-02,-4.202446813355357330e-02,6.252952412616828715e-02
2.350000000000000089e+00,6.189788523433480821e-02,-3.393498581506126932e-02,6.545805135059694357e-02
2.366666666666666696e+00,5.524160041000843874e-02,-2.826156842108342587e-02,6.915317881185852056e-02
2.383333333333333304e+00,5.825057911851179437e-02,-4.028979470009256408e-02,3.633997747008762408e-02
2.399999999999999911e+00,4.957570466216942168e-02,-3.591025125521562361e-02,7.643560339122712488e-02
2.416666666666666519e+00,5.137438805751630422e-02,-5.167367291077584746e-02,5.517959562753305125e-02
2.433333333333333126e+00,4.556700763800874271e-02,-3.634370131300344170e-02,6.177027841813936826e-02
2.450000000000000178e+00,4.073848428670075184e-02,-4.292486172877546524e-02,6.886263164223023481e-02
2.466666666666666785e+00,4.787660133895124681e-02,-2.442387125151781330e-02,6.657660175992236029e-02
2.483333333333333393e+00,6.098343516725425462e-02,-2.683500328347801500e-02,8.464478328177565958e-02
2.500000000000000000e+00,4.840071625946155975e-02,-3.649482046756778036e-02,6.584896244477471405e-02
2.516666666666666607e+00,4.241951054288509160e-02,-5.150010639246333649e-02,6.978546624428115519e-02
2.533333333333333215e+00,6.698497622930167650e-02,-3.552666587094550216e-02,6.988280720264894441e-02
2.549999999999999822e+00,5.696895492279263618e-02,-4.815697093498734482e-02,7.185105342229759773e-02
2.566666666666666430e+00,5.457486670314706800e-02,-5.635403507114364330e-02,7.778495030909890473e-02
2.583333333333333481e+00,4.846134866789469919e-02,-4.474866437590658413e-02,7.880388699295941268e-02
2.600000000000000089e+00,5.312732538730700893e-02,-4.272558406834930239e-02,6.534699466192195327e-02
2.616666666666666696e+00,3.587582069232235493e-02,-5.174655938899165586e-02,8.474810523462512901e-02
2.633333333333333304e+00,5.395786350394165404e-02,-4.230754558951804745e-02,7.913029515180441953e-02
2.649999999999999911e+00,6.755308547801217034e-02,-3.714923162523807443e-02,6.371953226615689747e-02
2.666666666666666519e+00,4.153390406115765182e-02,-7.316292280636167711e-02,8.295001642334982883e-02
2.683333333333333126e+00,3.428844548876813086e-02,-4.353502446554902150e-02,7.913874580454710594e-02
2.700000000000000178e+00,5.501771222785160897e-02,-4.848960568439682900e-02,9.236671165922631654e-02
2.716666666666666785e+00,5.981851908715796889e-02,-3.967694887694129396e-02,8.016498207541764009e-02
2.733333333333333393e+00,3.021114550920472527e-02,-4.798088195376941367e-02,7.676580194593449202e-02
2.750000000000000000e+00,4.047458865795254546e-02,-5.263665416091831140e-02,8.799845617683482724e-02
2.766666666666666607e+00,5.562982556775081938e-02,-4.074593523521302663e-02,7.294753991555215367e-02
2.783333333333333215e+00,3.342684576723005396e-02,-4.103673607869993273e-02,7.853967533237672660e-02
2.799999999999999822e+00,5.018216299416949910e-02,-5.313553650819900775e-02,6.372369739356420482e-02
2.816666666666666430e+00,5.011718740275412920e-02,-4.224837053425321148e-02,1.093038417091873049e-01
2.833333333333333481e+00,3.571633819470874938e-02,-5.372681210148047559e-02,8.836278273129131999e-02
2.850000000000000089e+00,5.709202074676920924e-02,-5.135955540804720137e-02,9.823685615724976616e-02
2.866666666666666696e+00,3.897047225300812046e-02,-5.875001278818721417e-02,1.061558138268370588e-01
2.883333333333333304e+00,5.372751933563817833e-02,-5.288466460322481522e-02,7.786408309171177766e-02
2.899999999999999911e+00,4.218252998689728250e-02,-4.384192782906646407e-02,8.440226023483790585e-02
2.916666666666666519e+00,4.630951989675374109e-02,-5.844293766402249013e-02,9.231473305914431049e-02
2.933333333333333126e+00,5.360348718821320024e-02,-5.401479314948004484e-02,9.267515519234716115e-02
2.950000000000000178e+00,5.244969316419280381e-02,-5.105193297135231928e-02,8.372934926501957031e-02
2.966666666666666785e+00,4.724502612319749634e-02,-5.562802473540156417e-02,9.706490086934742301e-02
2.983333333333333393e+00,3.377113611197826715e-02,-5.441276052046573053e-02,9.204072895290257850e-02
3.000000000000000000e+00,5.892764371184637529e-02,-3.826614254845051022e-02,7.735527841745383493e-02
3.016666666666666607e+00,6.752199078033872814e-02,-4.876252952650535211e-02,8.402309149264079735e-02
3.033333333333333215e+00,5.879346006317409667e-02,-5.615019196715696770e-02,8.863652345657417608e-02
3.049999999999999822e+00,4.810618481071798208e-02,-5.793606814394430815e-02,7.215096094326084453e-02
3.066666666666666430e+00,4.164739190497999261e-02,-4.610522524872885664e-02,8.829450158950780114e-02
3.083333333333333481e+00,5.067996479114650343e-02,-5.253158383660178066e-02,9.975092461032630808e-02
3.100000000000000089e+00,6.196997543092154503e-02,-4.270369040824230356e-02,9.974649281542248558e-02
3.116666666666666696e+00,5.847148033248376897e-02,-6.600051671656037566e-02,8.917899705238713226e-02
3.133333333333333304e+00,6.922592510350722428e-02,-4.259442275775001535e-02,7.562924891236540159e-02
3.149999999999999911e+00,3.416431407302322754e-02,-5.907857161830034481e-02,9.315605736320030361e-02
3.166666666666666519e+00,3.565447798966464577e-02,-5.696256139995677786e-02,9.101891963365581206e-02
3.183333333333333126e+00,5.000712161208713258e-02,-4.059221975095046037e-02,9.035729154626775950e-02
3.200000000000000178e+00,5.279915333874285466e-02,-4.653271126818343817e-02,9.647576705092771043e-02
3.216666666666666785e+00,3.680803138119491391e-02,-4.918644411238173170e-02,9.160186639622673599e-02
3.233333333333333393e+00,4.236431785953660711e-02,-4.145581747466847711e-02,8.295463411201890735e-02
3.250000000000000000e+00,5.083404208505312716e-02,-4.467635913398282366e-02,9.501192305315792064e-02
3.266666666666666607e+00,5.398280689383849751e-02,-4.894937804233727430e-02,8.700702696606955888e-02
3.283333333333333215e+00,4.914681219154146130e-02,-3.418199341742780839e-02,1.107830733196134843e-01
3.299999999999999822e+00,5.410678979816143513e-02,-5.458413748711268831e-02,9.718434876671613876e-02
3.316666666666666430e+00,4.733704284963722447e-02,-6.558341176373019832e-02,8.919495389258504103e-02
3.333333333333333481e+00,4.689600097808625800e-02,-5.442106400201964650e-02,8.459075711365933448e-02
3.350000000000000089e+00,5.325917121111841540e-02,-6.447109468882988859e-02,7.583233475282724623e-02
3.366666666666666696e+00,3.108398338348457995e-02,-5.505352729533882078e-02,8.369391937927486702e-02
3.383333333333333304e+00,4.340673118597912494e-02,-6.092890438703671419e-02,7.642153428458836606e-02
3.399999999999999911e+00,6.074133101580940497e-02,-5.151375338618917332e-02,8.351300641061407126e-02
3.416666666666666519e+00,5.605093178997153786e-02,-6.277089246804257172e-02,9.692505237297832643e-02
3.433333333333333126e+00,5.980708954016217271e-02,-4.807575988772547909e-02,7.131700758549668062e-02
3.449999999999999734e+00,6.047357131904183836e-02,-4.221243507795754274e-02,7.951287029476795942e-02
3.466666666666666785e+00,4.045863746274919875e-02,-3.569761916077521247e-02,8.110704061946620580e-02
3.483333333333333393e+00,5.532681391160700762e-02,-5.651480836133178365e-02,8.415328415249895277e-02
3.500000000000000000e+00,4.954577826749466396e-02,-3.692338672804394012e-02,7.639316085209253704e-02
3.516666666666666607e+00,5.344557685040638578e-02,-3.768381351309949695e-02,9.397353372568541252e-02
3.533333333333333215e+00,6.286479492700478011e-02,-2.365292009230483827e-02,8.018274467019675944e-02
3.549999999999999822e+00,5.886109537997087637e-02,-5.525274807399757626e-02,9.264264228608171114e-02
3.566666666666666430e+00,2.792360318808502495e-02,-4.753323485275180726e-02,7.286706078033537703e-02
3.583333333333333481e+00,4.995613172823358539e-02,-3.032376890768434530e-02,7.703743672847211676e-02
3.600000000000000089e+00,5.065238796180754344e-02,-4.554501490878230113e-02,7.077963364628910015e-02
3.616666666666666696e+00,4.696147685360155255e-02,-5.586409236971321551e-02,7.537274066283744522e-02
3.633333333333333304e+00,5.645357363160929953e-02,-2.632360034291551451e-02,7.456686973584324141e-02
3.649999999999999911e+00,4.170917542288395119e-02,-5.499869620626162553e-02,7.979968667483422484e-02
3.666666666666666519e+00,5.423262190701881591e-02,-3.591194759153137211e-02,7.783193754287938415e-02
3.683333333333333126e+00,4.832432791795399779e-02,-3.403343698808080492e-02,7.065915620366665373e-02
3.699999999999999734e+00,5.085078953075163055e-02,-3.866175882789739393e-02,6.701813572703504973e-02
3.716666666666666785e+00,4.165646520384831686e-02,-5.343742050768122281e-02,7.901756876121911188e-02
3.733333333333333393e+00,6.367191288186957454e-02,-3.355853586161208768e-02,6.459299330623750890e-02
3.750000000000000000e+00,5.588002577188448672e-02,-4.664873567826926387e-02,7.680387567517731051e-02
3.766666666666666607e+00,6.130433741196636421e-02,-3.801720384274971665e-02,8.199431056137149176e-02
3.783333333333333215e+00,3.206190340383437143e-02,-5.047081375935179998e-02,6.993596223683716528e-02
3.799999999999999822e+00,5.457021319023393907e-02,-4.705680880515980546e-02,5.535024831093986186e-02
3.816666666666666430e+00,4.182158137473479531e-02,-3.722726557494198535e-02,5.087694466458995979e-02
3.833333333333333481e+00,5.387698330386170992e-02,-3.833495080572250219e-02,6.068087740026476690e-02
3.850000000000000089e+00,7.956968082405375953e-02,-3.271734604517886197e-02,6.526428471534462261e-02
3.866666666666666696e+00,4.996163807270049412e-02,-6.585255586831469110e-02,5.516488780392008601e-02
3.883333333333333304e+00,7.025238509081420391e-02,-1.150923601311707942e-02,5.243131656582707134e-02
3.899999999999999911e+00,5.416985856451169562e-02,-2.394719355931107518e-02,7.761938148327746090e-02
3.916666666666666519e+00,5.525435090442298858e-02,-3.677937004781503538e-02,6.347733066203410657e-02
3.933333333333333126e+00,4.766650653197800763e-02,-3.001887185900900187e-02,4.663755394593666753e-02
3.949999999999999734e+00,5.225054209393708432e-02,-4.290078469681049556e-02,7.680807714392143271e-02
3.966666666666666785e+00,5.694411839636235456e-02,-5.562879501215836631e-02,5.422924058635443523e-02
3.983333333333333393e+00,5.534646714562783953e-02,-5.272985266760537443e-02,5.685384984679092008e-02
4.000000000000000000e+00,4.012918802994071277e-02,-2.698448530206352600e-02,5.531811849556011323e-02
4.016666666666666607e+00,5.133601339443036315e-02,-3.540533453808213799e-02,4.040278660953487699e-02
4.033333333333333215e+00,4.058969039225966691e-02,-1.706316392366313134e-02,5.907986893313153798e-02
4.049999999999999822e+00,5.805781836367230470e-02,-1.423602149711099968e-02,3.796409590285680646e-02
4.066666666666666430e+00,5.379285013955847211e-02,-1.143769431053760777e-02,3.207096404474646389e-02
4.083333333333333037e+00,6.128191287578620833e-02,-3.895773367073306070e-02,6.087328357665131029e-02
4.099999999999999645e+00,3.969361635563762453e-02,-2.219285683218972724e-02,3.079458193122155962e-02
4.116666666666666252e+00,5.754257700888179561e-02,-3.073050104202675742e-02,5.161044413539893350e-02
4.133333333333332860e+00,5.065695001872781711e-02,-3.596768272576897352e-02,4.859292418858791873e-02
4.150000000000000355e+00,4.645536053372295582e-02,-1.571355852704714451e-02,6.945970807855054996e-02
4.166666666666666963e+00,4.841173519053293406e-02,-1.908713850979590343e-02,2.364323409662394404e-02
4.183333333333333570e+00,5.207782542814656801e-02,-3.515305598380204927e-02,2.687494389209423712e-02
4.200000000000000178e+00,5.909203677092473433e-02,-2.615869630206092006e-02,3.817452957118779022e-02
4.216666666666666785e+00,3.017758344202013665e-02,-1.446639177796714068e-02,4.950453391079517873e-02
4.233333333333333393e+00,5.075663469979647263e-02,-3.432407482958818590e-02,3.566705820335986515e-02
4.250000000000000000e+00,4.508226035982870750e-02,-1.471842511307551102e-02,3.608269758087598311e-02
4.266666666666666607e+00,4.131016268118246210e-02,-3.767640500850219509e-02,4.657886081341075513e-02
4.283333333333333215e+00,4.432821981573375342e-02,-2.668695282904529759e-02,4.552600273173859624e-02
4.299999999999999822e+00,5.092731872980110763e-02,-4.517881578212468857e-03,3.165864335339619445e-02
4.316666666666666430e+00,4.078505725425234096e-02,-2.063000377201839111e-02,3.846913990191292571e-02
4.333333333333333037e+00,3.868134548865165973e-02,-7.437892566706879108e-03,3.025733511028296310e-02
4.349999999999999645e+00,4.929826662772675977e-02,-5.769795531737679367e-03,2.895978418875585006e-02
4.366666666666666252e+00,7.455507329801357164e-02,-2.151976609216580891e-02,3.738002091984656688e-02
4.383333333333332860e+00,3.765292852885597508e-02,-1.734731928395710776e-02,3.321493960298824155e-02
4.400000000000000355e+00,7.392124304610402097e-02,-2.638255777574554511e-02,2.136093734374199665e-02
4.416666666666666963e+00,5.799637928489458083e-02,-1.847058528601022709e-02,1.786777086621291546e-02
4.433333333333333570e+00,4.928495578756894591e-02,-3.373406854845503733e-02,1.177699230879808781e-02
4.450000000000000178e+00,6.068230349030806492e-02,3.815244926733626224e-03,2.939451374868701575e-02
4.466666666666666785e+00,4.374334185105765993e-02,-6.129804741294842332e-03,1.235593988993291190e-02
4.483333333333333393e+00,5.861018093952809899e-02,-1.975200411236602976e-02,7.678312815746326028e-03
4.500000000000000000e+00,6.103029145123411298e-02,4.350021810121526208e-03,3.133570163805946690e-02
4.516666666666666607e+00,4.771044481555551664e-02,-2.505148676584504491e-02,1.029253832548658078e-02
4.533333333333333215e+00,4.835768947685808311e-02,-1.416142025017148171e-02,1.473502560767011270e-02
4.549999999999999822e+00,4.870563976921263305e-02,-2.603253671684482851e-02,1.775375163466121411e-02
4.566666666666666430e+00,5.462222265744758054e-02,-8.492611501753283623e-04,2.863339787360356936e-03
4.583333333333333037e+00,3.413582404607519438e-02,8.757531912050430661e-03,-4.791076776838536222e-03
4.599999999999999645e+00,3.707006398342270470e-02,-8.391354906344957593e-03,6.611630296775089163e-03
4.616666666666666252e+00,3.408550860491492418e-02,2.466376655550778750e-03,1.464598287624315105e-03
4.633333333333332860e+00,5.418429144383669904e-02,-7.097916469529009544e-03,-1.759266902880765593e-04
4.650000000000000355e+00,5.712162598449432860e-02,-1.019920156620926152e-02,-1.367231630091688202e-02
4.666666666666666963e+00,4.182423325758222871e-02,-1.059918685942294950e-02,3.769086218264627777e-03
4.683333333333333570e+00,5.567947510636690051e-02,-9.686067552942143055e-03,-1.508880852120572311e-02
4.700000000000000178e+00,4.793803472643438923e-02,-4.653948657469996614e-03,-1.991094893863049747e-02
4.716666666666666785e+00,4.662451145641925698e-02,1.285551628255037849e-03,-4.648496837269698242e-03
4.733333333333333393e+00,5.770061103320250212e-02,-9.361923817783406390e-03,1.419228480862359115e-02
